Dataset,County,County_Urban,County_Bioregion,Frequency_General,Frequency_Tuna,Frequency_Shrimp,Frequency_Salmon,Frequency_Flounder,Frequency_BlueCrab,Frequency_Clams,Frequency_Mullet,Frequency_Oysters,Frequency_raw_Tuna,Frequency_raw_Shrimp,Frequency_raw_Salmon ,Frequency_raw_Flounder,Frequency_raw_BlueCrab,Frequency_raw_Clams ,Frequency_raw_Mullet ,Frequency_raw_Oysters ,Where_Tuna,Where_Shrimp,Where_Salmon,Where_Flounder,Where_BlueCrab,Where_Clams,Where_Mullet,Where_Oysters,Form_Tuna,Form_Shrimp,Form_Salmon,Form_Flounder,Form_BlueCrab,Form_Clams,Form_Mullet,Form_Oysters,Preference_Tuna ,Preference_Shrimp,Preference_Salmon,Preference_Flounder,Preference_BlueCrab ,Preference_Clams ,Preference_Mullet ,Preference_Oysters,Qualities_Healthy ,Qualities_Local ,Qualities_Safe ,Qualities_Local_Economies ,Qualities_Tasty ,Qualities_Affordable,Qualities_Local_Culture ,Qualities_Sustainable ,Qualities_Easy_Access ,Qualities_Local_Environments,Qualities_Fresh,Importance_Health,Importance_Local,Importance_Safe,Importance_Local_Economies,Importance_Tasty,Importance_Affordable,Importance_Local_Culture,Importance_Sustainable,Importance_Easy_Access,Importance_Local_Environments,Importance_Fresh,Importance_Wild,Importance_Farmed,WTP_Healthy,WTP_Local,WTP_Safe,WTP_Local_Economies,WTP_Tasty,WTP_Affordable,WTP_Local_Culture,WTP_Sustainable,WTP_Easy_Access,WTP_Local_Environments,WTP_Fresh,WTP_Wild,WTP_Farmed,Covid_Importance_Healthy,Covid_Importance_Local,Covid_Importance_Safe,Covid_Importance_Local_Economies,Covid_Importance_Tasty,Covid_Importance_Affordable,Covid_Importance_Local_Culture,Covid_Importance_Sustainable,Covid_Importance_Easy_Access,Covid_Importance_Local_Envrionments,Covid_Importance_Fresh,Covid_Importance_Wild,Covid_Importance_Farmed,Rank_Coastal_Development,Rank_Heritage,Rank_State_Economy,Rank_Sustainability ,Rank_Small_Business,Rank_Wages,Rank_Trade_Deficit,Rank_Food_Security,Rank_Wild,Rank_Farmed,Local_Seafood,Local_Seafood_Text,Benefit_Local,LocalBenefit1,LocalBenefit2,Rate_Mariculture_Win,Rate_Grow_Oyster_Market,Rate_Regulatory_Balance,Rate_Unfair_Markets,Rate_Company_Rights,Rate_Good_Bad_Years,Rate_Hurt_Oyster_Market,Rate_Heritage_Loss,Rate_Local_Food_Security,Rate_Farms_Improve_Fishing,Rate_Aquaculture_Future,Rate_Residential_Leases,Rate_Overfishing_Occurring ,Rate_Fish_Meant_Harvesting ,Rank_Growth_NC_Seafood_Critical,Rank_Farming_Priority,Rank_Commercial_Fishing_Protection,Rank_Commercial_Fishing_Backbone,Knowledge_Production,Frequency_NC_Coast,Involvement_Commercial,Involvement_Recreational,Eat_Catch,Distance_NC_Coast_original,Zip,Age_original,Age_corrected,Over_Under_40,Gender_original,Gender_Text,Education,Political_Party,Political_Party_Text,Race1,Race2,Race3,Race4,Race_Text,Race_Combined,Income,Duration
2,Craven,2,2,5,2,4,0,1,1,1,1,4,0,0,,0,0,0,0,1,4,4,,4,4,4,8,4,5,5,,5,5,5,5,5,1,1,,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,5,4,5,3,5,4,3,3,3,3,5,4,1,3,3,3,0,3,0,3,0,0,0,3,3,0,2,2,3,2,2,2,2,2,2,2,2,2,2,,1,,,,,,2,,3,3,,help local ecomomy,,,4,4,5,4,1,4,3,5,4,4,4,5,4,3,2,1,4,3,2,5,0,0,0,4,28560,6,,,2,,4,1,,1,,,,,1,5,822
2,Davie,2,3,2,2,2,1,2,1,0,0,0,1,0,0,0,0,,,,3,2,3,1,4,,,,3,5,3,1,5,,,,3,1,3,1,2,,,,1,1,4,1,1,4,2,1,5,5,1,3,2,5,2,5,4,1,4,3,4,4,4,1,3,0,4,3,3,0,0,3,3,3,3,3,0,2,2,3,2,2,2,2,2,2,2,3,3,2,,,3,2,,,,1,,,3,,Fresher and better taste,,,4,3,4,3,4,1,3,1,5,4,4,3,4,1,2,1,3,4,1,7,0,3,4,6,27028,5,,,1,,4,5,,1,,,,,1,8,1135
2,Carteret,2,1,5,3,4,3,2,2,1,0,2,0,0,0,0,0,0,,0,4,6,3,4,1,2,,2,5,1,6,5,1,1,,1,3,3,3,3,3,3,,3,2,1,2,2,2,2,2,3,3,2,2,4,5,5,5,5,3,5,5,4,5,5,1,1,3,3,4,3,3,3,3,3,3,3,4,0,0,3,3,3,3,2,2,3,2,2,3,2,2,2,1,,,2,3,,,,,,3,,"Fresher, helps local economy, helps local fishermen and shrimpers, etc.  ",,,5,2,5,2,1,1,2,5,5,5,4,5,5,3,1,4,3,2,1,8,0,3,4,2,28557,7,,,1,,5,1,,1,,,,,1,8,1447
2,Wake,1,3,4,2,3,0,3,3,0,0,1,0,0,,0,0,,,0,8,5,,4,5,,,4,3,1,,1,1,,,1,3,1,,1,1,,,3,5,1,5,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,,,,2,,,1,,3,,Fresh,,,3,3,4,4,3,3,3,3,3,3,3,3,3,3,1,2,3,4,0,7,0,3,4,6,27603,5,,,1,,5,3,,9,,,,, ,8,1031
2,Chatham,2,3,5,2,4,2,2,2,0,4,2,1,0,1,0,0,,0,0,3,6,3,1,4,,1,5,2,1,1,1,1,,1,1,1,1,1,1,1,,1,2,1,1,1,2,1,5,2,1,1,1,2,5,5,5,5,5,4,5,5,4,5,5,5,1,3,3,3,3,3,0,3,3,3,3,3,3,0,2,2,2,3,2,2,3,2,2,3,2,2,2,,2,,1,,3,,,,,3,,"-supporting local fishermen and our coastal communities
-truly fresh seafood",,,3,3,4,5,2,1,3,5,4,3,3,5,5,1,2,3,4,1,2,7,0,3,3,6,27523,5,,,1,,2,3,,1,,,,,1,5,7829
2,Wake,1,3,6,3,4,4,2,3,3,1,2,3,0,2,0,0,0,0,2,5,6,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,5,4,4,4,5,4,4,5,4,4,5,5,1,4,3,4,3,3,3,3,3,3,3,3,4,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,1,,,,,,3,3,,"Support local fishermen, industry, food quality, husbandry, sustainability",,,5,5,5,5,2,1,2,4,5,4,4,3,5,1,1,2,3,4,2,7,0,3,4,0,27613,5,,,2,,6,2,,1,,,,,1,7,1288
2,Greene,2,2,5,2,4,4,0,2,2,0,2,2,2,2,,0,0,,2,3,5,3,,1,1,,6,1,1,2,,1,1,,1,3,1,3,,1,1,,1,2,1,2,1,2,3,1,3,3,5,1,5,3,5,4,5,3,5,5,4,5,5,2,1,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,,1,,,,3,,,3,,Support local economy,,,5,5,5,4,1,3,2,5,5,5,4,5,5,3,2,1,3,4,1,7,0,3,4,0,28580,5,,,2,,5,1,,1,,,,,1,7,1191
2,Carteret,2,1,6,2,4,2,2,4,2,2,3,2,0,0,0,0,2,0,2,2,7,5,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,5,5,5,5,5,4,5,5,4,4,5,4,1,4,4,4,3,4,3,3,3,3,3,4,4,0,3,3,3,3,3,2,3,2,3,2,3,3,1,,3,,2,1,,,,,,3,,Keep local culture and jobs alive and much healthier seafood on our plates.,,,4,4,5,5,2,3,2,5,4,4,4,5,3,4,2,4,3,1,3,8,3,3,4,0,28517,5,,,2,,3,3,,1,,,,,1,7,1168
2,Carteret,2,1,5,4,5,3,2,4,3,2,3,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,,,,,,,1,,5,,Fresh and good tasting first. Second support of local seafood markets and commercial and local fishermen.,,,5,4,4,3,3,1,1,4,4,5,4,4,4,3,4,2,1,3,3,8,0,0,0,0,28516,6,,,2,,7,3,,1,,,,,1,6,1345
2,Alamance,2,3,5,3,4,2,2,1,1,1,2,3,0,2,0,0,0,0,0,4,6,3,4,4,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,4,1,2,1,2,5,3,1,2,3,5,1,5,5,5,5,5,4,5,5,4,5,5,4,1,,3,,3,,,,,,3,3,,,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,,,1,2,,,,,3,,It’s not polluted and supports local fishermen,,,5,3,5,3,1,1,1,5,5,3,4,5,4,3,1,3,2,4,1,7,0,3,4,6,27217,7,,,1,,3,1,,1,,,,,1,8,1675
2,Carteret,2,1,6,1,4,0,3,3,4,6,4,0,0,,0,0,0,0,4,8,2,,2,1,2,1,2,6,2,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,4,5,4,5,5,5,5,1,4,4,4,4,4,4,4,3,4,4,4,4,0,2,2,2,3,2,2,3,2,2,2,2,3,1,,1,,,2,3,,,,,3,,"It's traditional, and is part of our heritage.  I probably eat local seafood almost seven days a week.",,,4,5,2,5,2,5,4,5,4,2,2,5,2,5,2,4,3,1,4,8,3,3,4,0,28511,5,,,2,,6,1,,1,,,,,1,6,1112
2,,,,4,0,4,4,2,2,2,0,2,,0,0,0,0,0,,0,,3,3,4,3,5,,4,,2,1,5,1,1,,1,,6,6,2,3,6,,3,2,5,5,2,2,5,2,2,3,2,2,4,4,5,4,5,4,4,5,4,5,5,3,3,3,3,3,3,3,0,3,3,3,3,3,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,,1,2,,,,,,2,,Support local economy & small business.,,,5,3,4,3,2,1,2,4,4,4,4,4,5,2,1,3,4,2,0,3,0,0,1,6,22611,5,,,1,,5,2,,1,,,,,1,6,1301
2,Wake,1,3,2,1,2,0,1,1,0,0,2,0,0,,0,0,,,2,4,2,,4,2,,,4,3,1,,1,1,,,1,1,1,,1,1,,,1,1,1,1,1,1,3,1,1,3,1,1,3,5,5,5,5,4,5,4,4,5,5,5,1,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,,,2,3,,,,,3,,You help the local fisherman to earn a living. ,,,5,4,5,5,1,4,2,5,5,3,3,5,3,4,2,4,3,1,3,4,0,0,3,6,27609,7,,,1,,5,3,,1,,,,,1,2,1292
2,Carteret,2,1,5,3,4,1,2,4,4,0,2,0,0,0,0,0,0,,0,5,5,3,5,1,1,,5,1,1,5,1,1,1,,1,1,1,3,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,3,3,3,3,,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,1,,,,2,3,,,,1,,3,,Great for local jobs. ,,,5,3,5,4,2,1,2,5,4,4,4,5,5,2,1,2,4,3,2,7,0,3,4,0,28512,7,,,2,,6,2,,1,,,,,1,7,597
2,Harnett,2,2,6,3,6,3,2,3,3,0,3,2,2,2,0,0,0,,3,3,6,3,4,6,6,,6,3,1,3,5,1,1,,1,3,1,3,3,1,1,,1,1,1,2,1,1,2,1,1,3,1,1,4,5,5,4,5,2,5,4,3,4,5,5,2,3,3,3,3,4,3,3,3,0,3,4,3,3,3,3,3,3,2,2,2,2,2,2,3,3,1,,,,,1,2,,,3,,3,,"1 -supports my states fishmongers and their families
2- the taste of fresh seafood is unmatched, frozen in NO WAY can compare to FRESH 
",,,4,4,4,5,1,5,5,5,5,5,4,5,4,3,3,4,2,1,2,3,0,3,4,6,27505,4,,,1,,4,2,,1,,,,,1,4,1162
2,Craven,2,2,3,0,3,0,3,0,0,0,0,,0,,0,,,,,,3,,3,,,,,,2,,2,,,,,,1,,1,,,,,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,,,,3,,,2,,4,,Support local fisheries,,,2,3,4,3,1,2,4,5,5,3,4,5,3,2,3,4,2,1,0,8,0,3,1,3,28562,5,,,1,,4,1,,1,,,,,1,5,1179
2,Durham,1,3,6,3,6,3,4,3,4,4,4,0,0,0,0,0,1,0,2,6,6,5,6,6,6,6,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,3,4,4,3,3,3,4,3,3,3,4,4,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,,,2,,,,3,,3,,"Wild caught, local seafood tastes much better and is by far healthier than imported seafood.  By purchasing seafood from North Carolina commercial fishermen, I am also helping to preserve commercial fishing families and North Carolina's rich, colorful rural culture.  This benefits me, too, because I love North Carolina with a blazing passion.  Water, woods, and working class folks are the backbone of North Carolina.       ",,,2,2,5,5,1,5,5,5,2,2,1,5,2,5,3,4,1,2,4,4,0,3,4,6,,7,,,1,,6,5,,9,,,,, ,8,2300
2,Alamance,2,3,5,2,2,4,2,2,2,0,2,0,0,0,0,0,0,,2,5,7,3,7,7,7,,7,1,1,1,1,1,1,,1,1,1,2,1,1,1,,4,2,1,1,2,2,3,1,2,2,2,2,5,4,5,4,5,4,4,4,4,5,5,1,3,4,3,4,3,4,0,3,4,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,1,2,3,,,,,4,,"Support local economy and culture, sustainability. ",,,5,5,5,4,1,2,2,5,5,3,5,5,5,1,1,3,4,2,2,3,0,0,0,6,27215,5,,,2,,6,2,,1,,,,,1,5,1672
2,Orange,2,3,5,2,2,2,2,3,2,0,3,0,0,0,0,0,0,,2,5,5,5,5,5,5,,5,1,1,1,1,1,1,,1,6,6,2,6,6,6,,4,2,1,2,2,2,2,2,3,2,2,2,5,5,5,4,5,4,3,4,4,4,5,2,2,3,3,3,3,3,0,3,3,3,3,3,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,,,,2,,,,1,3,,"Freshness, supporting local economy, supporting local culture/heritage",,,5,3,4,4,2,2,2,5,4,3,3,2,4,1,1,2,4,3,1,3,0,0,4,6,27516,6,,,2,,7,2,,1,,,,,1,6,1305
2,Wake,1,3,5,4,4,4,1,2,2,0,1,2,2,1,0,1,0,,1,3,3,3,8,4,4,,4,2,2,1,6,5,5,,5,3,3,3,6,3,3,,3,5,1,5,1,1,3,1,3,3,5,1,5,4,5,4,5,4,2,4,4,4,4,4,3,3,0,3,0,3,0,0,0,0,0,0,3,0,2,2,2,2,2,3,2,2,2,2,2,2,2,3,,,1,2,,,,,,3,,Supporting NC costal economy and fresher.,,,2,2,5,3,1,1,5,5,5,3,3,5,5,3,3,4,2,1,2,3,0,3,3,5,27613,5,,,1,,5,3,,1,,,,,1,8,2557
2,Carteret,2,1,4,1,3,0,2,4,0,2,4,1,0,,0,0,,0,2,3,6,,6,1,,5,1,3,1,,1,1,,1,1,3,1,,1,1,,1,1,1,2,2,2,1,2,1,2,2,2,1,4,5,4,5,4,4,5,4,4,5,5,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,3,2,2,2,2,2,2,2,3,1,,2,,,,,,,2,,Maintain local economy. Freshness. ,,,5,5,4,5,1,5,1,5,5,5,4,5,1,4,3,4,1,2,4,8,1,1,3,0,28557,5,,,1,,6,5,,1,,,,,1,2,1124
2,,,,4,3,3,3,2,2,1,0,2,1,0,0,0,0,0,,1,3,3,3,3,3,3,,3,3,2,2,2,3,1,,1,2,2,4,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,1,,3,,2,,,1,,Local economy,,,4,4,4,4,2,1,2,4,4,4,4,4,4,1,1,3,2,4,2,1,0,3,0,6,,5,,,2,,3,2,,1,,,,,1,8,694
2,,,,4,0,4,1,3,2,1,0,0,,0,0,0,0,0,,,,6,4,6,5,5,,,,1,4,1,1,1,,,,2,1,1,1,1,,,1,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,1,,,2,3,,,,,2,,"Support of local business, freshness and quality",,,4,4,5,5,4,2,3,5,5,5,3,4,3,3,1,4,2,3,1,7,0,0,0,6,38852,5,,,1,,6,2,,1,,,,,1,5,1090
2,Franklin,2,3,5,2,4,0,2,0,2,0,0,0,4,,2,,2,,,6,6,,5,,3,,,3,1,,1,,3,,,1,1,,1,,6,,,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,3,4,5,4,4,5,5,1,3,3,4,3,4,4,3,3,3,4,4,4,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,,,1,2,,,,,3,,Fresh... taste better... better pricing.... supporting local economy,,,5,5,5,5,3,5,3,5,5,3,4,5,5,3,2,4,1,3,2,7,0,0,0,1,27597,5,,,1,,5,1,,1,,,,,1,2,1022
2,Carteret,2,1,4,2,3,1,0,4,2,2,2,0,0,0,,0,0,0,0,4,6,3,,2,2,6,4,5,1,4,,1,1,1,5,1,1,1,,1,1,1,1,1,1,1,1,1,3,5,3,1,1,1,5,5,5,5,5,3,5,5,3,5,5,4,1,3,3,4,3,3,0,3,3,3,3,4,3,0,2,2,2,3,2,2,2,2,2,2,2,2,2,,3,,1,2,,,,,,2,,I think the seafood in Carteret Co NC is especially tasty - especially the oysters.  I think local seafood is fresher and we want to support the local fishermen.,,,2,1,5,4,2,1,2,4,4,4,3,5,5,2,1,2,4,3,2,8,0,3,4,0,28516,6,,,1,,5,2,,1,,,,,1,7,1721
2,,,,5,4,2,3,1,2,2,0,2,2,0,2,0,0,0,,0,3,3,3,4,4,4,,4,1,1,1,5,5,5,,5,2,2,2,1,1,3,,1,1,1,2,1,1,3,1,2,3,1,1,5,3,5,4,5,4,4,5,3,4,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,3,3,2,2,3,2,2,2,2,2,2,,,,3,2,,,1,,,5,,"Freshness, taste, and value. ",,,4,5,5,4,1,1,3,4,5,3,3,2,3,2,1,2,3,4,1,3,0,0,0,6,45434,6,,,2,,5,3,,1,,,,,1,8,1263
2,Carteret,2,1,5,3,3,3,1,2,1,1,1,4,0,4,0,0,0,0,0,4,6,3,3,5,5,5,5,5,2,2,2,1,1,6,1,1,2,1,3,2,3,1,3,1,2,2,3,1,3,3,3,3,3,2,4,4,5,4,5,3,4,3,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,3,3,3,2,2,,,2,,3,,1,,,,3,,support local economy,,,4,4,5,4,4,3,3,2,4,3,3,2,4,3,2,3,1,4,1,8,0,3,3,1,28557,4,,,1,,6,1,,1,,,,,1,7,963
2,Carteret,2,1,6,0,5,0,3,3,3,3,3,,0,,0,0,0,0,0,,1,,2,2,2,2,2,,1,,1,1,1,1,1,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,2,,3,,1,,1,,"I solely depend upon wild caught seafood for paying our bills, as we are a commercial fishing family.  My husband is a commercial fisherman and we rely on you to buy from us so that we can live.  Buying local supports the small man like us.",,,3,3,5,5,1,1,5,5,5,3,3,5,5,3,3,4,1,2,2,8,3,0,4,1,28531,4,,,1,,4,1,,1,,,,,1,4,874
2,Alamance,2,3,3,2,2,2,2,0,0,0,2,0,0,0,0,,,,0,3,5,3,5,,,,5,1,1,1,1,,,,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,5,5,5,5,1,3,3,3,3,3,0,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,3,,,,,1,,,6,,Freshness and supporting local economy. ,,,4,3,4,3,3,3,3,4,3,3,3,3,3,3,3,4,2,1,0,5,0,3,1,6,27253,4,,,1,,4,1,,1,,,,,1,7,1250
2,Johnston,1,2,6,5,5,3,3,2,3,0,2,0,0,0,0,0,0,,0,3,6,3,1,5,3,,5,3,1,1,1,1,3,,1,1,1,2,1,1,1,,1,1,1,1,1,1,2,1,3,2,3,2,5,4,5,3,5,4,3,5,4,5,5,5,2,3,3,3,3,3,3,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,1,2,,,3,,,3,,Support local business.  Fresh.,,,4,3,4,4,3,1,2,2,4,4,2,5,5,1,2,1,3,4,1,7,0,3,4,0,27520,5,,,1,,5,5,,1,,,,,1,7,1310
2,Carteret,2,1,5,2,4,2,2,3,1,1,2,2,0,0,0,0,0,0,0,4,6,3,4,6,6,4,6,5,1,2,5,1,5,5,5,1,1,1,1,1,3,1,3,1,2,2,2,1,2,2,2,4,4,2,3,5,5,3,5,3,4,4,3,4,5,2,1,3,3,3,3,3,0,0,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,,,2,,,,1,,,3,,Tastes great; support local businesses; knowing where it came from,,,5,3,4,3,2,5,2,5,5,4,4,2,5,1,1,4,3,2,2,8,0,3,4,0,28584,5,,,1,,6,3,,1,,,,,1,7,1033
2,Orange,2,3,5,2,3,5,3,1,2,0,2,4,0,4,0,0,0,,2,4,3,3,4,4,4,,4,5,1,2,5,5,5,,5,1,1,1,1,1,1,,1,1,1,3,1,1,3,1,3,3,2,1,4,5,5,5,4,3,5,5,3,5,5,5,1,3,3,4,3,3,0,3,3,3,3,3,3,0,2,2,3,3,2,2,3,2,2,3,2,2,2,3,,,1,,2,,,,,5,,"freshness, my lifelong consumption associated with the cuisine, supporting heritage, coastal and rural industry and culture. i feel i understand the practices locally, so i can keep an eye on the sustainable practices in place. i feel deeply connected to it.",,,5,5,5,5,1,2,4,5,5,5,5,5,5,1,4,1,2,3,3,2,0,3,0,6,27517,7,,,2,,5,4,democratic socialist,1,,,,,1,7,1818
2,Craven,2,2,3,1,2,2,2,2,1,0,2,0,0,0,0,0,0,,0,3,6,4,4,6,4,,6,2,1,2,1,1,5,,1,1,1,1,1,1,3,,1,1,2,4,2,1,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4,5,1,3,3,3,3,3,0,3,0,3,3,3,3,0,2,3,3,3,2,2,2,2,3,2,2,2,2,,,,1,2,3,,,,,3,,"Fresh, helps fisherman, local economy ",,,4,3,5,3,1,4,3,4,4,3,4,4,4,3,1,4,3,2,1,8,0,3,3,3,28562,6,,,1,,5,4,Vote for person not party,1,,,,,1,8,1481
2,Carteret,2,1,5,2,4,3,2,3,2,1,2,0,0,0,0,0,0,0,0,3,6,3,4,3,5,4,6,3,1,1,5,6,1,5,1,3,1,3,1,3,3,1,3,2,1,2,2,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,4,2,3,3,4,3,3,3,3,3,3,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,,3,,2,1,,,,,,3,,"Supporting local fishermen.
Taste!",,,5,3,5,4,1,3,3,5,4,3,3,4,3,3,1,4,3,2,2,8,0,0,0,0,28531,6,,,2,,5,2,,1,,,,,1,8,1101
2,Carteret,2,1,5,2,2,2,1,1,2,0,2,2,2,2,0,0,0,,0,4,5,5,4,5,4,,4,3,1,1,1,1,3,,1,1,1,1,1,1,1,,1,1,1,1,1,4,3,1,3,3,1,1,5,5,5,5,4,2,5,5,4,5,5,5,1,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,2,2,3,2,3,3,3,2,2,,,,1,,,3,,2,,3,,"Fresh, jobs, support for local businesses ",,,3,3,5,3,1,1,1,3,4,3,4,5,5,1,1,3,2,4,1,8,0,3,1,0,28512,6,,,1,,6,2,,1,,,,,1,5,2275
2,,,,4,2,3,2,3,2,2,0,2,0,0,0,0,0,0,,0,3,5,3,5,5,3,,5,1,1,1,1,1,2,,1,1,3,1,1,2,5,,5,1,2,2,2,2,2,1,2,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,,,,,,2,,1,5,,Health  and peace of mind.,,,4,4,4,4,2,4,3,4,4,4,5,4,4,2,1,2,4,3,1,4,0,3,2,6,27705,6,,,2,,3,3,,1,,,,,1,5,1198
2,Carteret,2,1,2,0,2,2,0,0,0,0,0,,0,0,,,,,,,8,3,,,,,,,1,1,,,,,,,1,1,,,,,,1,1,1,1,1,2,1,1,1,1,1,5,5,5,5,4,4,5,5,4,5,4,5,1,3,3,3,3,0,0,3,3,0,3,3,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,,1,3,,,,,,7,Surrounding counties included,"I always try to buy local to help my local community, as long as it's sustainable and doesn't negatively impact our environment.  I live in a small town and want to keep the economic support there when I can by buying local.",,,3,4,5,5,1,3,3,4,5,3,1,4,2,2,3,4,2,1,1,8,0,3,4,0,28557,3,,,1,,5,3,,1,,,,,1,4,790
2,Carteret,2,1,4,3,3,1,1,3,1,0,3,1,0,1,0,0,0,,2,3,6,4,4,1,6,,6,3,2,5,5,1,1,,1,6,1,6,1,1,1,,3,1,1,1,5,1,5,1,5,5,5,5,3,4,5,4,5,3,4,4,3,4,5,3,3,3,3,4,3,3,0,3,3,3,3,0,0,0,2,3,2,3,2,2,3,2,2,2,2,2,2,,,,1,3,2,,,,,4,,"Sustainable, fresh",,,5,4,4,4,2,2,2,4,4,5,3,3,3,1,1,2,3,4,2,8,0,1,4,0,28512,7,,,1,,6,2,,1,,,,,1,5,718
2,,,,2,0,2,1,0,0,0,0,2,,0,0,,,,,0,,5,4,,,,,5,,1,5,,,,,1,,1,3,,,,,1,1,1,1,1,1,1,1,3,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,,,,1,2,,,,,1,,Good for local economy,,,5,3,5,3,1,1,2,2,5,4,4,3,3,2,1,2,4,3,1,2,0,0,0,6,23235,5,,,1,,2,2,,1,,,,,1,6,1085
2,Guilford,1,3,5,1,5,4,3,0,0,0,0,0,3,0,0,,,,,3,3,4,4,,,,,6,1,1,1,,,,,2,2,1,1,,,,,1,1,2,1,2,2,2,2,2,2,2,4,3,5,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,0,3,3,3,3,3,3,0,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,,,1,,,,,,3,,Support for coast and freshness,,,4,2,5,4,4,4,4,5,5,3,3,5,4,2,1,3,4,2,2,3,0,3,0,6,27249,6,,,1,,7,3,,1,,,,,1,8,1245
